image_link,group_id,entity_name,entity_value,image_filename,image_path
https://m.media-amazon.com/images/I/71lRHgLYsnL.jpg,916768,item_weight,60.0 gram,71lRHgLYsnL.jpg,images/71lRHgLYsnL.jpg
https://m.media-amazon.com/images/I/61QleiqxcxL.jpg,939587,item_weight,150.0 kilogram,61QleiqxcxL.jpg,images/61QleiqxcxL.jpg
https://m.media-amazon.com/images/I/61Hxou9XK3L.jpg,365637,item_weight,300.0 gram,61Hxou9XK3L.jpg,images/61Hxou9XK3L.jpg
https://m.media-amazon.com/images/I/71L9CCykvzL.jpg,483370,item_weight,50.0 gram,71L9CCykvzL.jpg,images/71L9CCykvzL.jpg
https://m.media-amazon.com/images/I/61XZB7Es+XL.jpg,908443,item_weight,185.0 gram,61XZB7Es+XL.jpg,images/61XZB7Es+XL.jpg
https://m.media-amazon.com/images/I/51G9MFJLoYL.jpg,675317,item_weight,40.0 gram,51G9MFJLoYL.jpg,images/51G9MFJLoYL.jpg
https://m.media-amazon.com/images/I/71nNTLLDjxL.jpg,639090,item_weight,37.0 gram,71nNTLLDjxL.jpg,images/71nNTLLDjxL.jpg
https://m.media-amazon.com/images/I/91+5plCsRxL.jpg,359859,item_weight,56.0 gram,91+5plCsRxL.jpg,images/91+5plCsRxL.jpg
https://m.media-amazon.com/images/I/91MhqMKy6fL.jpg,557758,item_volume,8.0 fluid ounce,91MhqMKy6fL.jpg,images/91MhqMKy6fL.jpg
https://m.media-amazon.com/images/I/71CteQL4iVL.jpg,318770,wattage,1080.0 horsepower,71CteQL4iVL.jpg,images/71CteQL4iVL.jpg
https://m.media-amazon.com/images/I/61rAVhH+TcL.jpg,308856,item_weight,226.0 gram,61rAVhH+TcL.jpg,images/61rAVhH+TcL.jpg
https://m.media-amazon.com/images/I/61Lh+DaAq3L.jpg,237000,item_weight,2.0 gram,61Lh+DaAq3L.jpg,images/61Lh+DaAq3L.jpg
https://m.media-amazon.com/images/I/712W+AtSVAL.jpg,529606,item_weight,340.0 gram,712W+AtSVAL.jpg,images/712W+AtSVAL.jpg
https://m.media-amazon.com/images/I/81hvBjMZFhL.jpg,529606,item_weight,340.0 gram,81hvBjMZFhL.jpg,images/81hvBjMZFhL.jpg
https://m.media-amazon.com/images/I/71OrsHMlaTL.jpg,529606,item_weight,340.0 gram,71OrsHMlaTL.jpg,images/71OrsHMlaTL.jpg
https://m.media-amazon.com/images/I/71L-uSvGuCL.jpg,529606,item_weight,340.0 gram,71L-uSvGuCL.jpg,images/71L-uSvGuCL.jpg
https://m.media-amazon.com/images/I/71lVUeMCeuL.jpg,529606,item_weight,340.0 gram,71lVUeMCeuL.jpg,images/71lVUeMCeuL.jpg
https://m.media-amazon.com/images/I/61dYG9+RUzL.jpg,529606,item_weight,340.0 gram,61dYG9+RUzL.jpg,images/61dYG9+RUzL.jpg
https://m.media-amazon.com/images/I/81Pqhbbn-jL.jpg,308856,item_weight,80 gram,81Pqhbbn-jL.jpg,images/81Pqhbbn-jL.jpg
https://m.media-amazon.com/images/I/61z7x4rG7KL.jpg,308856,item_weight,60 gram,61z7x4rG7KL.jpg,images/61z7x4rG7KL.jpg
https://m.media-amazon.com/images/I/61ncXtwqqkL.jpg,308856,item_weight,80 gram,61ncXtwqqkL.jpg,images/61ncXtwqqkL.jpg
https://m.media-amazon.com/images/I/61382WP6wjL.jpg,308856,item_weight,80 gram,61382WP6wjL.jpg,images/61382WP6wjL.jpg
https://m.media-amazon.com/images/I/618hJEiL2oL.jpg,965518,item_weight,1 kilogram,618hJEiL2oL.jpg,images/618hJEiL2oL.jpg
https://m.media-amazon.com/images/I/61sDQFZqpWL.jpg,630869,item_weight,50 gram,61sDQFZqpWL.jpg,images/61sDQFZqpWL.jpg
https://m.media-amazon.com/images/I/71e4Hqs1INL.jpg,519155,item_weight,2.3 kilogram,71e4Hqs1INL.jpg,images/71e4Hqs1INL.jpg
https://m.media-amazon.com/images/I/81Ln3KXUpNL.jpg,529606,item_weight,347 gram,81Ln3KXUpNL.jpg,images/81Ln3KXUpNL.jpg
https://m.media-amazon.com/images/I/812plZU9GrL.jpg,529606,item_weight,347 gram,812plZU9GrL.jpg,images/812plZU9GrL.jpg
https://m.media-amazon.com/images/I/91-ewnMkY0L.jpg,529606,item_weight,552 gram,91-ewnMkY0L.jpg,images/91-ewnMkY0L.jpg
https://m.media-amazon.com/images/I/81YeQspDQIL.jpg,529606,item_weight,552 gram,81YeQspDQIL.jpg,images/81YeQspDQIL.jpg
https://m.media-amazon.com/images/I/713zyVRNccL.jpg,529606,item_weight,552 gram,713zyVRNccL.jpg,images/713zyVRNccL.jpg
https://m.media-amazon.com/images/I/71kGrHosgPL.jpg,501250,item_weight,4.0 gram,71kGrHosgPL.jpg,images/71kGrHosgPL.jpg
https://m.media-amazon.com/images/I/81u1AoLGMbL.jpg,601746,item_weight,270.0 gram,81u1AoLGMbL.jpg,images/81u1AoLGMbL.jpg
https://m.media-amazon.com/images/I/41TEd+8R3vL.jpg,459516,item_weight,78.0 gram,41TEd+8R3vL.jpg,images/41TEd+8R3vL.jpg
https://m.media-amazon.com/images/I/81ed4jI0HeL.jpg,459516,item_weight,200.0 milligram,81ed4jI0HeL.jpg,images/81ed4jI0HeL.jpg
https://m.media-amazon.com/images/I/61XTszHwNXL.jpg,459516,item_weight,1300.0 milligram,61XTszHwNXL.jpg,images/61XTszHwNXL.jpg
https://m.media-amazon.com/images/I/81zYXx9cvSL.jpg,459516,item_weight,1300.0 milligram,81zYXx9cvSL.jpg,images/81zYXx9cvSL.jpg
https://m.media-amazon.com/images/I/61axXXu7H7L.jpg,767202,item_weight,5.0 kilogram,61axXXu7H7L.jpg,images/61axXXu7H7L.jpg
https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt,51f2HADG6cL.jpg,images/51f2HADG6cL.jpg
https://m.media-amazon.com/images/I/61ycW+iZrmL.jpg,731432,item_weight,24.0 milligram,61ycW+iZrmL.jpg,images/61ycW+iZrmL.jpg
https://m.media-amazon.com/images/I/71YZ-KoI+PL.jpg,731432,item_weight,24.0 milligram,71YZ-KoI+PL.jpg,images/71YZ-KoI+PL.jpg
https://m.media-amazon.com/images/I/71E-hAiLbDL.jpg,731432,item_weight,24.0 milligram,71E-hAiLbDL.jpg,images/71E-hAiLbDL.jpg
https://m.media-amazon.com/images/I/71n+PjUSO4L.jpg,731432,item_weight,24.0 milligram,71n+PjUSO4L.jpg,images/71n+PjUSO4L.jpg
https://m.media-amazon.com/images/I/71nxzeYZb6L.jpg,731432,item_weight,24.0 milligram,71nxzeYZb6L.jpg,images/71nxzeYZb6L.jpg
https://m.media-amazon.com/images/I/61SZm0CtjDL.jpg,550840,item_weight,30 gram,61SZm0CtjDL.jpg,images/61SZm0CtjDL.jpg
https://m.media-amazon.com/images/I/51ln6BP9WmL.jpg,847223,item_weight,45.0 gram,51ln6BP9WmL.jpg,images/51ln6BP9WmL.jpg
https://m.media-amazon.com/images/I/71DkTTee-IL.jpg,486636,item_weight,10.0 gram,71DkTTee-IL.jpg,images/71DkTTee-IL.jpg
https://m.media-amazon.com/images/I/61GhtcIF-qL.jpg,486636,item_weight,0.22 pound,61GhtcIF-qL.jpg,images/61GhtcIF-qL.jpg
https://m.media-amazon.com/images/I/71B5WoSjnvL.jpg,898898,item_weight,7.0 ounce,71B5WoSjnvL.jpg,images/71B5WoSjnvL.jpg
https://m.media-amazon.com/images/I/71-zCpEj1qL.jpg,397856,item_weight,1000.0 microgram,71-zCpEj1qL.jpg,images/71-zCpEj1qL.jpg
https://m.media-amazon.com/images/I/81BGkNhNSBL.jpg,397856,item_weight,1000.0 microgram,81BGkNhNSBL.jpg,images/81BGkNhNSBL.jpg
https://m.media-amazon.com/images/I/71ySmmO4EJL.jpg,397856,item_weight,1000.0 microgram,71ySmmO4EJL.jpg,images/71ySmmO4EJL.jpg
https://m.media-amazon.com/images/I/817tXv3r8BL.jpg,397856,item_weight,1000.0 microgram,817tXv3r8BL.jpg,images/817tXv3r8BL.jpg
https://m.media-amazon.com/images/I/810Na9YhX0L.jpg,397856,item_weight,1000.0 microgram,810Na9YhX0L.jpg,images/810Na9YhX0L.jpg
https://m.media-amazon.com/images/I/61loXH5tnfL.jpg,767202,item_weight,100.0 gram,61loXH5tnfL.jpg,images/61loXH5tnfL.jpg
https://m.media-amazon.com/images/I/61cvqR5ljmL.jpg,731432,item_weight,500.0 gram,61cvqR5ljmL.jpg,images/61cvqR5ljmL.jpg
https://m.media-amazon.com/images/I/61hl5FhLapL.jpg,731432,item_weight,1.1 pound,61hl5FhLapL.jpg,images/61hl5FhLapL.jpg
https://m.media-amazon.com/images/I/61mwrLWyBgL.jpg,433914,item_weight,"[135.0, 150.0] kilogram",61mwrLWyBgL.jpg,images/61mwrLWyBgL.jpg
https://m.media-amazon.com/images/I/71CE2IDHBhL.jpg,892291,wattage,22.0 kilowatt,71CE2IDHBhL.jpg,images/71CE2IDHBhL.jpg
https://m.media-amazon.com/images/I/71T2r3Q3MsL.jpg,801829,item_weight,330.0 pound,71T2r3Q3MsL.jpg,images/71T2r3Q3MsL.jpg
https://m.media-amazon.com/images/I/71E5gwO9VlL.jpg,630869,item_weight,14.0 gram,71E5gwO9VlL.jpg,images/71E5gwO9VlL.jpg
https://m.media-amazon.com/images/I/81gtzl-n4RL.jpg,601746,item_weight,2.7 gram,81gtzl-n4RL.jpg,images/81gtzl-n4RL.jpg
https://m.media-amazon.com/images/I/714E1rkmJdS.jpg,107694,item_weight,"[5.0, 11.0] kilogram",714E1rkmJdS.jpg,images/714E1rkmJdS.jpg
https://m.media-amazon.com/images/I/61uRP9TrzgL.jpg,107694,item_weight,"[5.0, 11.0] kilogram",61uRP9TrzgL.jpg,images/61uRP9TrzgL.jpg
https://m.media-amazon.com/images/I/71BIrL6v+-L.jpg,709627,item_weight,20.7 kilogram,71BIrL6v+-L.jpg,images/71BIrL6v+-L.jpg
https://m.media-amazon.com/images/I/716qUzSp+GL.jpg,254449,item_weight,6.0 gram,716qUzSp+GL.jpg,images/716qUzSp+GL.jpg
https://m.media-amazon.com/images/I/81QaHqJlk4L.jpg,557758,item_volume,100.0 litre,81QaHqJlk4L.jpg,images/81QaHqJlk4L.jpg
https://m.media-amazon.com/images/I/71mTAlTYPkL.jpg,557758,item_volume,1913.0 decilitre,71mTAlTYPkL.jpg,images/71mTAlTYPkL.jpg
https://m.media-amazon.com/images/I/71b587Q02qL.jpg,557758,item_volume,100.0 millilitre,71b587Q02qL.jpg,images/71b587Q02qL.jpg
https://m.media-amazon.com/images/I/61J5YmUIJaL.jpg,709627,item_weight,26.0 gram,61J5YmUIJaL.jpg,images/61J5YmUIJaL.jpg
https://m.media-amazon.com/images/I/61raKHGO6wL.jpg,844474,item_weight,0.41 kilogram,61raKHGO6wL.jpg,images/61raKHGO6wL.jpg
https://m.media-amazon.com/images/I/71OTlklzaqL.jpg,844474,item_weight,0.7 kilogram,71OTlklzaqL.jpg,images/71OTlklzaqL.jpg
https://m.media-amazon.com/images/I/81QhmfP1KuL.jpg,459516,item_weight,500.0 milligram,81QhmfP1KuL.jpg,images/81QhmfP1KuL.jpg
https://m.media-amazon.com/images/I/71WmBRfDgpL.jpg,929999,item_weight,87 gram,71WmBRfDgpL.jpg,images/71WmBRfDgpL.jpg
https://m.media-amazon.com/images/I/51MtXM9EthL.jpg,347404,item_weight,500 gram,51MtXM9EthL.jpg,images/51MtXM9EthL.jpg
https://m.media-amazon.com/images/I/41ixUvO0yyL.jpg,675317,item_weight,789 gram,41ixUvO0yyL.jpg,images/41ixUvO0yyL.jpg
https://m.media-amazon.com/images/I/81KksDySJJS.jpg,459516,item_weight,45 gram,81KksDySJJS.jpg,images/81KksDySJJS.jpg
https://m.media-amazon.com/images/I/61lOJAhbcIL.jpg,872083,item_weight,250 gram,61lOJAhbcIL.jpg,images/61lOJAhbcIL.jpg
https://m.media-amazon.com/images/I/61hVqgi+7VL.jpg,872083,item_weight,250 gram,61hVqgi+7VL.jpg,images/61hVqgi+7VL.jpg
https://m.media-amazon.com/images/I/61QbBZkLnfL.jpg,750220,item_weight,250 gram,61QbBZkLnfL.jpg,images/61QbBZkLnfL.jpg
https://m.media-amazon.com/images/I/515BZIVCpcL.jpg,750220,item_weight,250 gram,515BZIVCpcL.jpg,images/515BZIVCpcL.jpg
https://m.media-amazon.com/images/I/71afq2Kye7L.jpg,630390,item_weight,3.5 pound,71afq2Kye7L.jpg,images/71afq2Kye7L.jpg
https://m.media-amazon.com/images/I/81EXdLS8h-L.jpg,630390,item_weight,3.5 pound,81EXdLS8h-L.jpg,images/81EXdLS8h-L.jpg
https://m.media-amazon.com/images/I/81izMNELoEL.jpg,630390,item_weight,3.5 pound,81izMNELoEL.jpg,images/81izMNELoEL.jpg
https://m.media-amazon.com/images/I/61T+RG7U+rL.jpg,881883,item_weight,200.0 gram,61T+RG7U+rL.jpg,images/61T+RG7U+rL.jpg
https://m.media-amazon.com/images/I/41v3PeFdxNL.jpg,299791,item_weight,7 gram,41v3PeFdxNL.jpg,images/41v3PeFdxNL.jpg
https://m.media-amazon.com/images/I/710W9hYK+wL.jpg,296953,item_weight,5.1 pound,710W9hYK+wL.jpg,images/710W9hYK+wL.jpg
https://m.media-amazon.com/images/I/51Cd+lg-fRL.jpg,709627,voltage,7.2 volt,51Cd+lg-fRL.jpg,images/51Cd+lg-fRL.jpg
https://m.media-amazon.com/images/I/61EDDQy6oCL.jpg,675317,item_weight,6.04 ounce,61EDDQy6oCL.jpg,images/61EDDQy6oCL.jpg
https://m.media-amazon.com/images/I/81DyBOeniPL.jpg,881883,item_weight,180.0 gram,81DyBOeniPL.jpg,images/81DyBOeniPL.jpg
https://m.media-amazon.com/images/I/71hbj+z9snL.jpg,630869,item_weight,15.0 gram,71hbj+z9snL.jpg,images/71hbj+z9snL.jpg
https://m.media-amazon.com/images/I/71mTcuXaSkL.jpg,630869,item_weight,33.0 gram,71mTcuXaSkL.jpg,images/71mTcuXaSkL.jpg
https://m.media-amazon.com/images/I/61TojWY-C4L.jpg,866516,item_weight,150.0 gram,61TojWY-C4L.jpg,images/61TojWY-C4L.jpg
https://m.media-amazon.com/images/I/616VlaROYVL.jpg,459516,item_weight,1500.0 milligram,616VlaROYVL.jpg,images/616VlaROYVL.jpg
https://m.media-amazon.com/images/I/81qglRJsSCL.jpg,459516,item_weight,100.0 milligram,81qglRJsSCL.jpg,images/81qglRJsSCL.jpg
https://m.media-amazon.com/images/I/81Z5pJ+KdQL.jpg,459516,item_weight,300.0 milligram,81Z5pJ+KdQL.jpg,images/81Z5pJ+KdQL.jpg
https://m.media-amazon.com/images/I/81ugxtysqwL.jpg,459516,item_weight,1500.0 milligram,81ugxtysqwL.jpg,images/81ugxtysqwL.jpg
https://m.media-amazon.com/images/I/71ow+wr-WxL.jpg,397856,item_weight,75.0 microgram,71ow+wr-WxL.jpg,images/71ow+wr-WxL.jpg
https://m.media-amazon.com/images/I/71Qyb84P7pL.jpg,397856,item_weight,75.0 microgram,71Qyb84P7pL.jpg,images/71Qyb84P7pL.jpg
https://m.media-amazon.com/images/I/51vKOZrUuWL.jpg,630869,item_weight,124.0 gram,51vKOZrUuWL.jpg,images/51vKOZrUuWL.jpg
https://m.media-amazon.com/images/I/714N8ChLW2L.jpg,442321,item_weight,30.8 pound,714N8ChLW2L.jpg,images/714N8ChLW2L.jpg
https://m.media-amazon.com/images/I/81tyRejHAoL.jpg,299791,item_weight,88.0 gram,81tyRejHAoL.jpg,images/81tyRejHAoL.jpg
https://m.media-amazon.com/images/I/61Q1WniHY7L.jpg,318770,wattage,30.0 watt,61Q1WniHY7L.jpg,images/61Q1WniHY7L.jpg
https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt,612blo+TdmL.jpg,images/612blo+TdmL.jpg
https://m.media-amazon.com/images/I/7156NqPf4UL.jpg,318770,wattage,100.0 watt,7156NqPf4UL.jpg,images/7156NqPf4UL.jpg
https://m.media-amazon.com/images/I/71W-7z79UXL.jpg,487566,item_weight,500.0 gram,71W-7z79UXL.jpg,images/71W-7z79UXL.jpg
https://m.media-amazon.com/images/I/71OEmk050TL.jpg,179080,voltage,48.0 volt,71OEmk050TL.jpg,images/71OEmk050TL.jpg
https://m.media-amazon.com/images/I/71GplQHvFHL.jpg,140266,voltage,5.0 volt,71GplQHvFHL.jpg,images/71GplQHvFHL.jpg
https://m.media-amazon.com/images/I/41ox7q1GfeS.jpg,375816,item_weight,1.1 kilogram,41ox7q1GfeS.jpg,images/41ox7q1GfeS.jpg
https://m.media-amazon.com/images/I/71XofISRPKL.jpg,180410,item_weight,335.0 gram,71XofISRPKL.jpg,images/71XofISRPKL.jpg
https://m.media-amazon.com/images/I/81XQQ9GZ6JL.jpg,449805,item_weight,300.0 gram,81XQQ9GZ6JL.jpg,images/81XQQ9GZ6JL.jpg
https://m.media-amazon.com/images/I/81DHNf2tAqL.jpg,751532,item_weight,1000.0 kilogram,81DHNf2tAqL.jpg,images/81DHNf2tAqL.jpg
https://m.media-amazon.com/images/I/713jzNEUB-L.jpg,507619,item_weight,15.0 kilogram,713jzNEUB-L.jpg,images/713jzNEUB-L.jpg
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,wattage,6.0 watt,919iohKOj3L.jpg,images/919iohKOj3L.jpg
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,voltage,30.0 volt,919iohKOj3L.jpg,images/919iohKOj3L.jpg
https://m.media-amazon.com/images/I/51srFClApSS.jpg,329793,item_weight,90.0 gram,51srFClApSS.jpg,images/51srFClApSS.jpg
https://m.media-amazon.com/images/I/812nFRKc3ZL.jpg,375816,item_weight,14.0 kilogram,812nFRKc3ZL.jpg,images/812nFRKc3ZL.jpg
https://m.media-amazon.com/images/I/71ol5lnXxEL.jpg,375816,item_weight,1000.0 gram,71ol5lnXxEL.jpg,images/71ol5lnXxEL.jpg
https://m.media-amazon.com/images/I/416elBjUq+L.jpg,866516,item_weight,80.0 gram,416elBjUq+L.jpg,images/416elBjUq+L.jpg
https://m.media-amazon.com/images/I/71xiI3nSZXL.jpg,273748,item_weight,260 gram,71xiI3nSZXL.jpg,images/71xiI3nSZXL.jpg
https://m.media-amazon.com/images/I/81BBTJ2EKQL.jpg,993359,item_weight,100 gram,81BBTJ2EKQL.jpg,images/81BBTJ2EKQL.jpg
https://m.media-amazon.com/images/I/61jL314WH-L.jpg,933453,maximum_weight_recommendation,25 kilogram,61jL314WH-L.jpg,images/61jL314WH-L.jpg
https://m.media-amazon.com/images/I/61tbe7Mv9gL.jpg,933453,maximum_weight_recommendation,10 kilogram to 25 kilogram,61tbe7Mv9gL.jpg,images/61tbe7Mv9gL.jpg
https://m.media-amazon.com/images/I/71oH5VSC0SL.jpg,731432,item_weight,300 gram,71oH5VSC0SL.jpg,images/71oH5VSC0SL.jpg
https://m.media-amazon.com/images/I/619cPZMqL7L.jpg,731432,item_weight,3 gram,619cPZMqL7L.jpg,images/619cPZMqL7L.jpg
https://m.media-amazon.com/images/I/71dLgqAP2oL.jpg,731432,item_weight,3 gram,71dLgqAP2oL.jpg,images/71dLgqAP2oL.jpg
https://m.media-amazon.com/images/I/71bhljDcpCL.jpg,731432,item_weight,2.25 gram,71bhljDcpCL.jpg,images/71bhljDcpCL.jpg
https://m.media-amazon.com/images/I/91PpW85bF2L.jpg,993359,item_weight,200 gram,91PpW85bF2L.jpg,images/91PpW85bF2L.jpg
https://m.media-amazon.com/images/I/51vQP-j5FCL.jpg,993359,item_weight,250 gram,51vQP-j5FCL.jpg,images/51vQP-j5FCL.jpg
https://m.media-amazon.com/images/I/61BUjgmlyJL.jpg,267482,item_weight,500 gram,61BUjgmlyJL.jpg,images/61BUjgmlyJL.jpg
https://m.media-amazon.com/images/I/618l4mIrQ-L.jpg,120569,item_weight,20 kilogram,618l4mIrQ-L.jpg,images/618l4mIrQ-L.jpg
https://m.media-amazon.com/images/I/31vXMcB9+oL.jpg,993359,item_weight,100 gram,31vXMcB9+oL.jpg,images/31vXMcB9+oL.jpg
https://m.media-amazon.com/images/I/61B7TGhqTBL.jpg,529606,item_weight,1 gram,61B7TGhqTBL.jpg,images/61B7TGhqTBL.jpg
https://m.media-amazon.com/images/I/712e3Ow6vHL.jpg,639090,item_weight,20.0 gram,712e3Ow6vHL.jpg,images/712e3Ow6vHL.jpg
https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,item_weight,15.5 gram,51YfTCUszCL.jpg,images/51YfTCUszCL.jpg
https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,depth,20.5 centimetre,51YfTCUszCL.jpg,images/51YfTCUszCL.jpg
https://m.media-amazon.com/images/I/61ZbG2IrjEL.jpg,630869,item_weight,23.0 gram,61ZbG2IrjEL.jpg,images/61ZbG2IrjEL.jpg
https://m.media-amazon.com/images/I/81TTiqQu4CL.jpg,523149,item_weight,4.5 gram,81TTiqQu4CL.jpg,images/81TTiqQu4CL.jpg
https://m.media-amazon.com/images/I/512o5+oehqL.jpg,955292,wattage,1080.0 horsepower,512o5+oehqL.jpg,images/512o5+oehqL.jpg
https://m.media-amazon.com/images/I/81d3G1swzjL.jpg,308856,item_weight,14 kilogram,81d3G1swzjL.jpg,images/81d3G1swzjL.jpg
https://m.media-amazon.com/images/I/81VgtZjprtL.jpg,308856,item_weight,14 kilogram,81VgtZjprtL.jpg,images/81VgtZjprtL.jpg
https://m.media-amazon.com/images/I/51Mdsk5W9KL.jpg,299791,item_weight,9 gram,51Mdsk5W9KL.jpg,images/51Mdsk5W9KL.jpg
https://m.media-amazon.com/images/I/81XSbNecTKL.jpg,731432,item_weight,320 gram,81XSbNecTKL.jpg,images/81XSbNecTKL.jpg
https://m.media-amazon.com/images/I/71TZDC-+1+L.jpg,953031,item_weight,5.8 gram,71TZDC-+1+L.jpg,images/71TZDC-+1+L.jpg
https://m.media-amazon.com/images/I/71vRukoFT3L.jpg,953031,item_weight,5.8 gram,71vRukoFT3L.jpg,images/71vRukoFT3L.jpg
https://m.media-amazon.com/images/I/51NUferrVrL.jpg,737148,item_weight,0.0 pound,51NUferrVrL.jpg,images/51NUferrVrL.jpg
https://m.media-amazon.com/images/I/61JI3Ux9fkL.jpg,237000,item_weight,2.0 gram,61JI3Ux9fkL.jpg,images/61JI3Ux9fkL.jpg
https://m.media-amazon.com/images/I/61SidPhzVeL.jpg,641642,wattage,750.0 watt,61SidPhzVeL.jpg,images/61SidPhzVeL.jpg
https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,wattage,750.0 watt,61Aky4kqZjL.jpg,images/61Aky4kqZjL.jpg
https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,voltage,220.0 volt,61Aky4kqZjL.jpg,images/61Aky4kqZjL.jpg
https://m.media-amazon.com/images/I/61HF-lj-xxL.jpg,589105,item_weight,125.0 gram,61HF-lj-xxL.jpg,images/61HF-lj-xxL.jpg
https://m.media-amazon.com/images/I/615zQrb2jnL.jpg,483370,item_weight,1688.0 gram,615zQrb2jnL.jpg,images/615zQrb2jnL.jpg
https://m.media-amazon.com/images/I/61ZCwCtSyYL.jpg,969033,maximum_weight_recommendation,10 kilogram,61ZCwCtSyYL.jpg,images/61ZCwCtSyYL.jpg
https://m.media-amazon.com/images/I/81uget9aH4L.jpg,639090,item_weight,470 gram,81uget9aH4L.jpg,images/81uget9aH4L.jpg
https://m.media-amazon.com/images/I/91QvLtiYaBL.jpg,365637,item_weight,454 gram,91QvLtiYaBL.jpg,images/91QvLtiYaBL.jpg
https://m.media-amazon.com/images/I/81lazo6sxlL.jpg,601746,item_weight,4.0 ounce,81lazo6sxlL.jpg,images/81lazo6sxlL.jpg
https://m.media-amazon.com/images/I/81fYO+HP5QL.jpg,186035,voltage,0.5 volt,81fYO+HP5QL.jpg,images/81fYO+HP5QL.jpg
https://m.media-amazon.com/images/I/91a0S3O4vjL.jpg,375816,item_weight,1023.0 gram,91a0S3O4vjL.jpg,images/91a0S3O4vjL.jpg
https://m.media-amazon.com/images/I/91EGQ9c8ZKL.jpg,375816,item_weight,1023.0 gram,91EGQ9c8ZKL.jpg,images/91EGQ9c8ZKL.jpg
https://m.media-amazon.com/images/I/81L97-vmovL.jpg,375816,item_weight,1023.0 gram,81L97-vmovL.jpg,images/81L97-vmovL.jpg
https://m.media-amazon.com/images/I/61OY6I21l2L.jpg,483370,item_weight,1.0 kilogram,61OY6I21l2L.jpg,images/61OY6I21l2L.jpg
https://m.media-amazon.com/images/I/61oE2AbTBJL.jpg,523149,item_weight,4.3 gram,61oE2AbTBJL.jpg,images/61oE2AbTBJL.jpg
https://m.media-amazon.com/images/I/61IycVGaGYL.jpg,752266,wattage,1.5 watt,61IycVGaGYL.jpg,images/61IycVGaGYL.jpg
https://m.media-amazon.com/images/I/81UUjhSL3hL.jpg,459516,item_volume,29.0 litre,81UUjhSL3hL.jpg,images/81UUjhSL3hL.jpg
https://m.media-amazon.com/images/I/91rg-a-2KLL.jpg,483370,item_weight,28.0 gram,91rg-a-2KLL.jpg,images/91rg-a-2KLL.jpg
https://m.media-amazon.com/images/I/61pbZX8RWOL.jpg,847223,item_weight,0.56 kilogram,61pbZX8RWOL.jpg,images/61pbZX8RWOL.jpg
https://m.media-amazon.com/images/I/61J3MWhOgkL.jpg,752266,voltage,"[110.0, 120.0] volt",61J3MWhOgkL.jpg,images/61J3MWhOgkL.jpg
https://m.media-amazon.com/images/I/712SjLhzLjL.jpg,801829,item_weight,48.5 pound,712SjLhzLjL.jpg,images/712SjLhzLjL.jpg
https://m.media-amazon.com/images/I/91uasSuDsPL.jpg,416664,wattage,5.0 watt,91uasSuDsPL.jpg,images/91uasSuDsPL.jpg
https://m.media-amazon.com/images/I/61+9ydEPoUL.jpg,375816,item_weight,340.0 gram,61+9ydEPoUL.jpg,images/61+9ydEPoUL.jpg
https://m.media-amazon.com/images/I/71FNkB0z0oL.jpg,245959,item_weight,1.0 pound,71FNkB0z0oL.jpg,images/71FNkB0z0oL.jpg
https://m.media-amazon.com/images/I/815v8KW9I5L.jpg,529606,item_weight,1.9 ounce,815v8KW9I5L.jpg,images/815v8KW9I5L.jpg
https://m.media-amazon.com/images/I/61pRSkSyrRL.jpg,866516,item_weight,0.0 gram,61pRSkSyrRL.jpg,images/61pRSkSyrRL.jpg
https://m.media-amazon.com/images/I/61IGXibQJ7L.jpg,329793,item_weight,170.0 gram,61IGXibQJ7L.jpg,images/61IGXibQJ7L.jpg
https://m.media-amazon.com/images/I/61pZJrFLlJL.jpg,752266,wattage,18.0 watt,61pZJrFLlJL.jpg,images/61pZJrFLlJL.jpg
https://m.media-amazon.com/images/I/61pZJrFLlJL.jpg,752266,voltage,"[220.0, 240.0] volt",61pZJrFLlJL.jpg,images/61pZJrFLlJL.jpg
https://m.media-amazon.com/images/I/6157bXX60ZL.jpg,752266,wattage,18.0 watt,6157bXX60ZL.jpg,images/6157bXX60ZL.jpg
https://m.media-amazon.com/images/I/A1PQf0EkwGL.jpg,375816,item_weight,500.0 gram,A1PQf0EkwGL.jpg,images/A1PQf0EkwGL.jpg
https://m.media-amazon.com/images/I/81MYup14oCL.jpg,373285,item_weight,"[1.0, 2.0] ounce",81MYup14oCL.jpg,images/81MYup14oCL.jpg
https://m.media-amazon.com/images/I/41l56m8szkL.jpg,373285,item_weight,1.0 ounce,41l56m8szkL.jpg,images/41l56m8szkL.jpg
https://m.media-amazon.com/images/I/61SpC5WTqbL.jpg,416664,wattage,1.0 watt,61SpC5WTqbL.jpg,images/61SpC5WTqbL.jpg
https://m.media-amazon.com/images/I/61djLYFdToL.jpg,844474,item_weight,440.0 gram,61djLYFdToL.jpg,images/61djLYFdToL.jpg
